type,raw_padyam_text,class,satakam,lg_data,chandassu_score,n_aksharaalu_score,n_paadalu_score,gana_kramam_score,yati_score,prasa_score
vutpalamaala,"తే వదనస్య చంద్రరుచిధిక్కరణప్రతిభాస్తు; తే దృశో-
భావభవోత్పలాంబురుహబాణకదంబజయోస్తు సంతతం
తే వచనస్య కోకిలతతిప్రవరాయసకృద్విధోస్తటం-
చే వినుతింతు నీకు శుభమీయఁగ దేవుని సుందరీమణీ!",vruttamu,Sundariimani,"[('తే', 'U'), ('వ', '|'), ('ద', '|'), ('న', 'U'), ('స్య', '|'), ('చం', 'U'), ('ద్ర', '|'), ('రు', '|'), ('చి', '|'), ('ధి', 'U'), ('క్క', '|'), ('ర', '|'), ('ణ', '|'), ('ప్ర', '|'), ('తి', '|'), ('భా', 'U'), ('స్తు', '|'), ('తే', 'U'), ('దృ', '|'), ('శో', 'U'), ('భా', 'U'), ('వ', '|'), ('భ', '|'), ('వో', 'U'), ('త్ప', '|'), ('లాం', 'U'), ('బు', '|'), ('రు', '|'), ('హ', '|'), ('బా', 'U'), ('ణ', '|'), ('క', '|'), ('దం', 'U'), ('బ', '|'), ('జ', '|'), ('యో', 'U'), ('స్తు', '|'), ('సం', 'U'), ('త', '|'), ('తం', 'U'), ('తే', 'U'), ('వ', '|'), ('చ', '|'), ('న', 'U'), ('స్య', '|'), ('కో', 'U'), ('కి', '|'), ('ల', '|'), ('త', '|'), ('తి', '|'), ('ప్ర', '|'), ('వ', '|'), ('రా', 'U'), ('య', '|'), ('స', '|'), ('కృ', 'U'), ('ద్వి', '|'), ('ధో', 'U'), ('స్త', '|'), ('టం', 'U'), ('చే', 'U'), ('వి', '|'), ('ను', '|'), ('తిం', 'U'), ('తు', '|'), ('నీ', 'U'), ('కు', '|'), ('శు', '|'), ('భ', '|'), ('మీ', 'U'), ('య', '|'), ('గ', '|'), ('దే', 'U'), ('వు', '|'), ('ని', '|'), ('సుం', 'U'), ('ద', '|'), ('రీ', 'U'), ('మ', '|'), ('ణీ', 'U')]",0.9357142857142857,1.0,1.0,0.9285714285714286,0.75,1.0
seesamu,శ్రీకృష్ణు నెవ్వరు సేవించుచుందురో వైకుంఠపురమున వారు ఘనులుకమలనాభుని జిత్తకమలంబులో నిల్పి వసుధలో మెలగెడువాడు రాజుధనము మెండుగ గూర్చు ధన్యులెందరునైన స్వామిభక్తులతోటి సాటిగారుహరినామకీర్తన లతిభక్తి చేసినవారి దుష్కర్మముల్ వదలిపోను,vupajaathi,Taadimallaraajagopaala,"[('శ్రీ', 'U'), ('కృ', 'U'), ('ష్ణు', '|'), ('నె', 'U'), ('వ్వ', '|'), ('రు', '|'), ('సే', 'U'), ('విం', 'U'), ('చు', '|'), ('చుం', 'U'), ('దు', '|'), ('రో', 'U'), ('వై', 'U'), ('కుం', 'U'), ('ఠ', '|'), ('పు', '|'), ('ర', '|'), ('ము', '|'), ('న', '|'), ('వా', 'U'), ('రు', '|'), ('ఘ', '|'), ('ను', '|'), ('లు', '|'), ('క', '|'), ('మ', '|'), ('ల', '|'), ('నా', 'U'), ('భు', '|'), ('ని', '|'), ('జి', 'U'), ('త్త', '|'), ('క', '|'), ('మ', '|'), ('లం', 'U'), ('బు', '|'), ('లో', 'U'), ('ని', 'U'), ('ల్పి', '|'), ('వ', '|'), ('సు', '|'), ('ధ', '|'), ('లో', 'U'), ('మె', '|'), ('ల', '|'), ('గె', '|'), ('డు', '|'), ('వా', 'U'), ('డు', '|'), ('రా', 'U'), ('జు', '|'), ('ధ', '|'), ('న', '|'), ('ము', '|'), ('మెం', 'U'), ('డు', '|'), ('గ', '|'), ('గూ', 'U'), ('ర్చు', '|'), ('ధ', 'U'), ('న్యు', '|'), ('లెం', 'U'), ('ద', '|'), ('రు', '|'), ('నై', 'U'), ('న', 'U'), ('స్వా', 'U'), ('మి', '|'), ('భ', 'U'), ('క్తు', '|'), ('ల', '|'), ('తో', 'U'), ('టి', '|'), ('సా', 'U'), ('టి', '|'), ('గా', 'U'), ('రు', '|'), ('హ', '|'), ('రి', '|'), ('నా', 'U'), ('మ', '|'), ('కీ', 'U'), ('ర్త', '|'), ('న', '|'), ('ల', '|'), ('తి', '|'), ('భ', 'U'), ('క్తి', '|'), ('చే', 'U'), ('సి', '|'), ('న', '|'), ('వా', 'U'), ('రి', '|'), ('దు', 'U'), ('ష్క', 'U'), ('ర్మ', '|'), ('ము', 'U'), ('ల్వ', '|'), ('ద', '|'), ('లి', '|'), ('పో', 'U'), ('ను', '|')]",0.9479166666666666,-1.0,1.0,0.96875,0.875,-1.0
teytageethi,గలియుగమునం దొనర్చు నఘంబులెల్ల | బాసిపో గాక వెంబడి బడియు రావుకల్లగాదయ్య శ్రీతాడిమళ్ళవాస | రాజగోపాల నీ పూజ తేజమయ్యె.,vupajaathi,Taadimallaraajagopaala,"[('గ', '|'), ('లి', '|'), ('యు', '|'), ('గ', '|'), ('ము', '|'), ('నం', 'U'), ('దొ', '|'), ('న', 'U'), ('ర్చు', '|'), ('న', '|'), ('ఘం', 'U'), ('బు', '|'), ('లె', 'U'), ('ల్ల', '|'), ('బా', 'U'), ('సి', '|'), ('పో', 'U'), ('గా', 'U'), ('క', '|'), ('వెం', 'U'), ('బ', '|'), ('డి', '|'), ('బ', '|'), ('డి', '|'), ('యు', '|'), ('రా', 'U'), ('వు', '|'), ('క', 'U'), ('ల్ల', '|'), ('గా', 'U'), ('ద', 'U'), ('య్య', '|'), ('శ్రీ', 'U'), ('తా', 'U'), ('డి', '|'), ('మ', 'U'), ('ళ్ళ', '|'), ('వా', 'U'), ('స', '|'), ('రా', 'U'), ('జ', '|'), ('గో', 'U'), ('పా', 'U'), ('ల', '|'), ('నీ', 'U'), ('పూ', 'U'), ('జ', '|'), ('తే', 'U'), ('జ', '|'), ('మ', 'U'), ('య్యె', '|')]",0.9166666666666666,-1.0,1.0,1.0,0.75,-1.0
seesamu,నాథుండు బహుమంది నాటకస్త్రీలతో గలిసియున్నాడని కబురువింటిమగువలతోగూడి మఱచియున్నాడట రాధపై గృప యేల రాకపోయెబిలిచి చిన్నప్పుడు ప్రీతిజేసినవాడె యతివరో యిపుడేల యలిగినాడునెలతరో నావల్ల నేరమేమున్నది మాటాడమని నీవు మందలించి,vupajaathi,Taadimallaraajagopaala,"[('నా', 'U'), ('థుం', 'U'), ('డు', '|'), ('బ', '|'), ('హు', '|'), ('మం', 'U'), ('ది', '|'), ('నా', 'U'), ('ట', '|'), ('క', 'U'), ('స్త్రీ', 'U'), ('ల', '|'), ('తో', 'U'), ('గ', '|'), ('లి', '|'), ('సి', '|'), ('యు', 'U'), ('న్నా', 'U'), ('డ', '|'), ('ని', '|'), ('క', '|'), ('బు', '|'), ('రు', '|'), ('విం', 'U'), ('టి', '|'), ('మ', '|'), ('గు', '|'), ('వ', '|'), ('ల', '|'), ('తో', 'U'), ('గూ', 'U'), ('డి', '|'), ('మ', '|'), ('ఱ', '|'), ('చి', '|'), ('యు', 'U'), ('న్నా', 'U'), ('డ', '|'), ('ట', '|'), ('రా', 'U'), ('ధ', '|'), ('పై', 'U'), ('గృ', '|'), ('ప', '|'), ('యే', 'U'), ('ల', '|'), ('రా', 'U'), ('క', '|'), ('పో', 'U'), ('యె', '|'), ('బి', '|'), ('లి', '|'), ('చి', '|'), ('చి', 'U'), ('న్న', 'U'), ('ప్పు', '|'), ('డు', '|'), ('ప్రీ', 'U'), ('తి', '|'), ('జే', 'U'), ('సి', '|'), ('న', '|'), ('వా', 'U'), ('డె', '|'), ('య', '|'), ('తి', '|'), ('వ', '|'), ('రో', 'U'), ('యి', '|'), ('పు', '|'), ('డే', 'U'), ('ల', '|'), ('య', '|'), ('లి', '|'), ('గి', '|'), ('నా', 'U'), ('డు', '|'), ('నె', '|'), ('ల', '|'), ('త', '|'), ('రో', 'U'), ('నా', 'U'), ('వ', 'U'), ('ల్ల', '|'), ('నే', 'U'), ('ర', '|'), ('మే', 'U'), ('ము', 'U'), ('న్న', '|'), ('ది', '|'), ('మా', 'U'), ('టా', 'U'), ('డ', '|'), ('మ', '|'), ('ని', '|'), ('నీ', 'U'), ('వు', '|'), ('మం', 'U'), ('ద', '|'), ('లిం', 'U'), ('చి', '|')]",1.0,-1.0,1.0,1.0,1.0,-1.0
teytageethi,గట్టిగా కృష్ణు నిప్పుడు బట్టి తెచ్చి | మనసుదీర్పవే యీవేళ మళ్ళిరావెతరుణి నీవేగి యిచటికి తాడిమళ్ళ | రాజగోపాలు దేగదే రాజవదన.,vupajaathi,Taadimallaraajagopaala,"[('గ', 'U'), ('ట్టి', '|'), ('గా', 'U'), ('కృ', 'U'), ('ష్ణు', '|'), ('ని', 'U'), ('ప్పు', '|'), ('డు', '|'), ('బ', 'U'), ('ట్టి', '|'), ('తె', 'U'), ('చ్చి', '|'), ('మ', '|'), ('న', '|'), ('సు', '|'), ('దీ', 'U'), ('ర్ప', '|'), ('వే', 'U'), ('యీ', 'U'), ('వే', 'U'), ('ళ', '|'), ('మ', 'U'), ('ళ్ళి', '|'), ('రా', 'U'), ('వె', '|'), ('త', '|'), ('రు', '|'), ('ణి', '|'), ('నీ', 'U'), ('వే', 'U'), ('గి', '|'), ('యి', '|'), ('చ', '|'), ('టి', '|'), ('కి', '|'), ('తా', 'U'), ('డి', '|'), ('మ', 'U'), ('ళ్ళ', '|'), ('రా', 'U'), ('జ', '|'), ('గో', 'U'), ('పా', 'U'), ('లు', '|'), ('దే', 'U'), ('గ', '|'), ('దే', 'U'), ('రా', 'U'), ('జ', '|'), ('వ', '|'), ('ద', '|'), ('న', '|')]",1.0,-1.0,1.0,1.0,1.0,-1.0
seesamu,నాథుని కస్తూరినామంబు గన్గొని కలికి యెవ్వతె వాని గౌగిలించెదక్కుచు నా యింటి దగ్గర రాకుండ మాటున బెట్టిన మగువ యెవతెప్రియుని నా పనుల కొప్పించిన దెవ్వతె దానికి నా యుసుర్తగులుగాకదోషమంచెన్నక దుడుకులాడెవ్వతె మన్నన రావించి మరులుకొల్పె,vupajaathi,Taadimallaraajagopaala,"[('నా', 'U'), ('థు', '|'), ('ని', '|'), ('క', 'U'), ('స్తూ', 'U'), ('రి', '|'), ('నా', 'U'), ('మం', 'U'), ('బు', '|'), ('గ', 'U'), ('న్గొ', '|'), ('ని', '|'), ('క', '|'), ('లి', '|'), ('కి', '|'), ('యె', 'U'), ('వ్వ', '|'), ('తె', '|'), ('వా', 'U'), ('ని', '|'), ('గౌ', 'U'), ('గి', '|'), ('లిం', 'U'), ('చె', '|'), ('ద', 'U'), ('క్కు', '|'), ('చు', '|'), ('నా', 'U'), ('యిం', 'U'), ('టి', '|'), ('ద', 'U'), ('గ్గ', '|'), ('ర', '|'), ('రా', 'U'), ('కుం', 'U'), ('డ', '|'), ('మా', 'U'), ('టు', '|'), ('న', '|'), ('బె', 'U'), ('ట్టి', '|'), ('న', '|'), ('మ', '|'), ('గు', '|'), ('వ', '|'), ('యె', '|'), ('వ', '|'), ('తె', '|'), ('ప్రి', '|'), ('యు', '|'), ('ని', '|'), ('నా', 'U'), ('ప', '|'), ('ను', '|'), ('ల', '|'), ('కొ', 'U'), ('ప్పిం', 'U'), ('చి', '|'), ('న', '|'), ('దె', 'U'), ('వ్వ', '|'), ('తె', '|'), ('దా', 'U'), ('ని', '|'), ('కి', '|'), ('నా', 'U'), ('యు', '|'), ('సు', 'U'), ('ర్త', '|'), ('గు', '|'), ('లు', '|'), ('గా', 'U'), ('క', '|'), ('దో', 'U'), ('ష', '|'), ('మం', 'U'), ('చె', 'U'), ('న్న', '|'), ('క', '|'), ('దు', '|'), ('డు', '|'), ('కు', '|'), ('లా', 'U'), ('డె', 'U'), ('వ్వ', '|'), ('తె', '|'), ('మ', 'U'), ('న్న', '|'), ('న', '|'), ('రా', 'U'), ('విం', 'U'), ('చి', '|'), ('మ', '|'), ('రు', '|'), ('లు', '|'), ('కొ', 'U'), ('ల్పె', '|')]",1.0,-1.0,1.0,1.0,1.0,-1.0
teytageethi,దాని కోరిక లీడేర్చు దైవమిప్పు- | డెంత యాసక్తితోనున్న నింతె గదవెతరుణి నీవేగి యిచటికి తాడిమళ్ళ | రాజగోపాలు దేగదే రాజవదన.,vupajaathi,Taadimallaraajagopaala,"[('దా', 'U'), ('ని', '|'), ('కో', 'U'), ('రి', '|'), ('క', '|'), ('లీ', 'U'), ('డే', 'U'), ('ర్చు', '|'), ('దై', 'U'), ('వ', '|'), ('మి', 'U'), ('ప్పు', '|'), ('డెం', 'U'), ('త', '|'), ('యా', 'U'), ('స', 'U'), ('క్తి', '|'), ('తో', 'U'), ('ను', 'U'), ('న్న', '|'), ('నిం', 'U'), ('తె', '|'), ('గ', '|'), ('ద', '|'), ('వె', '|'), ('త', '|'), ('రు', '|'), ('ణి', '|'), ('నీ', 'U'), ('వే', 'U'), ('గి', '|'), ('యి', '|'), ('చ', '|'), ('టి', '|'), ('కి', '|'), ('తా', 'U'), ('డి', '|'), ('మ', 'U'), ('ళ్ళ', '|'), ('రా', 'U'), ('జ', '|'), ('గో', 'U'), ('పా', 'U'), ('లు', '|'), ('దే', 'U'), ('గ', '|'), ('దే', 'U'), ('రా', 'U'), ('జ', '|'), ('వ', '|'), ('ద', '|'), ('న', '|')]",1.0,-1.0,1.0,1.0,1.0,-1.0
seesamu,కౌస్తుభమణిహారకంకణంబుల జూచి రానియ్యదయ్యె నా రమణి యెవతినాసాగ్రమందున్న నవమౌక్తికము జూచి వలచిన దెవ్వతె నాడు వల్ల-భుని హరిచందనము మేన నలదికొన్నది చూచి పరిమళగంధి యెవతె పక్కజేర్చెశంఖచక్రములున్న పొంక మెవ్వతె చూచి బలవంతమున వాని భ్రమలు గొల్పె,vupajaathi,Taadimallaraajagopaala,"[('కౌ', 'U'), ('స్తు', '|'), ('భ', '|'), ('మ', '|'), ('ణి', '|'), ('హా', 'U'), ('ర', '|'), ('కం', 'U'), ('క', '|'), ('ణం', 'U'), ('బు', '|'), ('ల', '|'), ('జూ', 'U'), ('చి', '|'), ('రా', 'U'), ('ని', 'U'), ('య్య', '|'), ('ద', 'U'), ('య్యె', '|'), ('నా', 'U'), ('ర', '|'), ('మ', '|'), ('ణి', '|'), ('యె', '|'), ('వ', '|'), ('తి', '|'), ('నా', 'U'), ('సా', 'U'), ('గ్ర', '|'), ('మం', 'U'), ('దు', 'U'), ('న్న', '|'), ('న', '|'), ('వ', '|'), ('మౌ', 'U'), ('క్తి', '|'), ('క', '|'), ('ము', '|'), ('జూ', 'U'), ('చి', '|'), ('వ', '|'), ('ల', '|'), ('చి', '|'), ('న', '|'), ('దె', 'U'), ('వ్వ', '|'), ('తె', '|'), ('నా', 'U'), ('డు', '|'), ('వ', 'U'), ('ల్ల', '|'), ('భు', '|'), ('ని', '|'), ('హ', '|'), ('రి', '|'), ('చం', 'U'), ('ద', '|'), ('న', '|'), ('ము', '|'), ('మే', 'U'), ('న', '|'), ('న', '|'), ('ల', '|'), ('ది', '|'), ('కొ', 'U'), ('న్న', '|'), ('ది', '|'), ('చూ', 'U'), ('చి', '|'), ('ప', '|'), ('రి', '|'), ('మ', '|'), ('ళ', '|'), ('గం', 'U'), ('ధి', '|'), ('యె', '|'), ('వ', '|'), ('తె', '|'), ('ప', 'U'), ('క్క', '|'), ('జే', 'U'), ('ర్చె', '|'), ('శం', 'U'), ('ఖ', '|'), ('చ', '|'), ('క్ర', '|'), ('ము', '|'), ('లు', 'U'), ('న్న', '|'), ('పొం', 'U'), ('క', '|'), ('మె', 'U'), ('వ్వ', '|'), ('తె', '|'), ('చూ', 'U'), ('చి', '|'), ('బ', '|'), ('ల', '|'), ('వం', 'U'), ('త', '|'), ('ము', '|'), ('న', '|'), ('వా', 'U'), ('ని', '|'), ('భ్ర', '|'), ('మ', '|'), ('లు', '|'), ('గొ', 'U'), ('ల్పె', '|')]",0.8125,-1.0,1.0,0.8125,0.625,-1.0
teytageethi,నతివ యెవ్వతె దారిలో నడ్డగించి | పొదల కనుగొనిపోయె నాదు వల్లభునితరుణి నీవేగి యిచటికి తాడిమళ్ళ | రాజగోపాలు దేగదే రాజవదన.,vupajaathi,Taadimallaraajagopaala,"[('న', '|'), ('తి', '|'), ('వ', '|'), ('యె', 'U'), ('వ్వ', '|'), ('తె', '|'), ('దా', 'U'), ('రి', '|'), ('లో', 'U'), ('న', 'U'), ('డ్డ', '|'), ('గిం', 'U'), ('చి', '|'), ('పొ', '|'), ('ద', '|'), ('ల', '|'), ('క', '|'), ('ను', '|'), ('గొ', '|'), ('ని', '|'), ('పో', 'U'), ('యె', '|'), ('నా', 'U'), ('దు', '|'), ('వ', 'U'), ('ల్ల', '|'), ('భు', '|'), ('ని', '|'), ('త', '|'), ('రు', '|'), ('ణి', '|'), ('నీ', 'U'), ('వే', 'U'), ('గి', '|'), ('యి', '|'), ('చ', '|'), ('టి', '|'), ('కి', '|'), ('తా', 'U'), ('డి', '|'), ('మ', 'U'), ('ళ్ళ', '|'), ('రా', 'U'), ('జ', '|'), ('గో', 'U'), ('పా', 'U'), ('లు', '|'), ('దే', 'U'), ('గ', '|'), ('దే', 'U'), ('రా', 'U'), ('జ', '|'), ('వ', '|'), ('ద', '|'), ('న', '|')]",0.65,-1.0,1.0,0.7,0.25,-1.0
seesamu,సన్నజాజుల సొబగెన్ననేమిటికి నా పతి నన్ను విడనాడి పల్కనపుడురమణిరో కృష్ణుడు రాడాయెనని మది తళ్కు చీరయు గట్ట దలంపురాదువనితరో నా యేడువారాల సొమ్ముల బరిణె విప్పను నాకు భ్రాంతి లేదుఆభరణాలంకృతాంగినై యేనున్న ఫలమేమి కృష్ణుడు వలచిరాడు,vupajaathi,Taadimallaraajagopaala,"[('స', 'U'), ('న్న', '|'), ('జా', 'U'), ('జు', '|'), ('ల', '|'), ('సొ', '|'), ('బ', '|'), ('గె', 'U'), ('న్న', '|'), ('నే', 'U'), ('మి', '|'), ('టి', '|'), ('కి', '|'), ('నా', 'U'), ('ప', '|'), ('తి', '|'), ('న', 'U'), ('న్ను', '|'), ('వి', '|'), ('డ', '|'), ('నా', 'U'), ('డి', '|'), ('ప', 'U'), ('ల్క', '|'), ('న', '|'), ('పు', '|'), ('డు', '|'), ('ర', '|'), ('మ', '|'), ('ణి', '|'), ('రో', 'U'), ('కృ', 'U'), ('ష్ణు', '|'), ('డు', '|'), ('రా', 'U'), ('డా', 'U'), ('యె', '|'), ('న', '|'), ('ని', '|'), ('మ', '|'), ('ది', '|'), ('త', 'U'), ('ళ్కు', '|'), ('చీ', 'U'), ('ర', '|'), ('యు', '|'), ('గ', 'U'), ('ట్ట', '|'), ('ద', '|'), ('లం', 'U'), ('పు', '|'), ('రా', 'U'), ('దు', '|'), ('వ', '|'), ('ని', '|'), ('త', '|'), ('రో', 'U'), ('నా', 'U'), ('యే', 'U'), ('డు', '|'), ('వా', 'U'), ('రా', 'U'), ('ల', '|'), ('సొ', 'U'), ('మ్ము', '|'), ('ల', '|'), ('బ', '|'), ('రి', '|'), ('ణె', '|'), ('వి', 'U'), ('ప్ప', '|'), ('ను', '|'), ('నా', 'U'), ('కు', '|'), ('భ్రాం', 'U'), ('తి', '|'), ('లే', 'U'), ('దు', '|'), ('ఆ', 'U'), ('భ', '|'), ('ర', '|'), ('ణా', 'U'), ('లం', 'U'), ('కృ', '|'), ('తాం', 'U'), ('గి', '|'), ('నై', 'U'), ('యే', 'U'), ('ను', 'U'), ('న్న', '|'), ('ఫ', '|'), ('ల', '|'), ('మే', 'U'), ('మి', '|'), ('కృ', 'U'), ('ష్ణు', '|'), ('డు', '|'), ('వ', '|'), ('ల', '|'), ('చి', '|'), ('రా', 'U'), ('డు', '|')]",0.9479166666666666,-1.0,1.0,0.96875,0.875,-1.0
teytageethi,ఎన్ని సొగసులు గలిగిన నేమిఫలము | కలికి కృష్ణుడు వచ్చుట గాదె సొమ్ముతరుణి నీవేగి యిచటికి తాడిమళ్ళ | రాజగోపాలు దేగదే రాజవదన.,vupajaathi,Taadimallaraajagopaala,"[('ఎ', 'U'), ('న్ని', '|'), ('సొ', '|'), ('గ', '|'), ('సు', '|'), ('లు', '|'), ('గ', '|'), ('లి', '|'), ('గి', '|'), ('న', '|'), ('నే', 'U'), ('మి', '|'), ('ఫ', '|'), ('ల', '|'), ('ము', '|'), ('క', '|'), ('లి', '|'), ('కి', '|'), ('కృ', 'U'), ('ష్ణు', '|'), ('డు', '|'), ('వ', 'U'), ('చ్చు', '|'), ('ట', '|'), ('గా', 'U'), ('దె', '|'), ('సొ', 'U'), ('మ్ము', '|'), ('త', '|'), ('రు', '|'), ('ణి', '|'), ('నీ', 'U'), ('వే', 'U'), ('గి', '|'), ('యి', '|'), ('చ', '|'), ('టి', '|'), ('కి', '|'), ('తా', 'U'), ('డి', '|'), ('మ', 'U'), ('ళ్ళ', '|'), ('రా', 'U'), ('జ', '|'), ('గో', 'U'), ('పా', 'U'), ('లు', '|'), ('దే', 'U'), ('గ', '|'), ('దే', 'U'), ('రా', 'U'), ('జ', '|'), ('వ', '|'), ('ద', '|'), ('న', '|')]",0.9166666666666666,-1.0,1.0,1.0,0.75,-1.0
seesamu,కృష్ణ నీతోడను గ్రీడింప మది గోరి పడతి రాధిక నన్ను బంపెనయ్యజోడుగా నినుగూడి జూదమాడుటకు సోలుచు బ్రతిజాము చొక్కునయ్యచందురుకాకకు సఖియ తాళగలేక యస్సురుస్సురు మనుచుండునయ్యమదనుండు శరములు మానక వేయగ మగువ నీపై చింత మానదయ్య,vupajaathi,Taadimallaraajagopaala,"[('కృ', 'U'), ('ష్ణ', '|'), ('నీ', 'U'), ('తో', 'U'), ('డ', '|'), ('ను', '|'), ('గ్రీ', 'U'), ('డిం', 'U'), ('ప', '|'), ('మ', '|'), ('ది', '|'), ('గో', 'U'), ('రి', '|'), ('ప', '|'), ('డ', '|'), ('తి', '|'), ('రా', 'U'), ('ధి', '|'), ('క', '|'), ('న', 'U'), ('న్ను', '|'), ('బం', 'U'), ('పె', '|'), ('న', 'U'), ('య్య', '|'), ('జో', 'U'), ('డు', '|'), ('గా', 'U'), ('ని', '|'), ('ను', '|'), ('గూ', 'U'), ('డి', '|'), ('జూ', 'U'), ('ద', '|'), ('మా', 'U'), ('డు', '|'), ('ట', '|'), ('కు', '|'), ('సో', 'U'), ('లు', '|'), ('చు', '|'), ('బ్ర', '|'), ('తి', '|'), ('జా', 'U'), ('ము', '|'), ('చొ', 'U'), ('క్కు', '|'), ('న', 'U'), ('య్య', '|'), ('చం', 'U'), ('దు', '|'), ('రు', '|'), ('కా', 'U'), ('క', '|'), ('కు', '|'), ('స', '|'), ('ఖి', '|'), ('య', '|'), ('తా', 'U'), ('ళ', '|'), ('గ', '|'), ('లే', 'U'), ('క', '|'), ('య', 'U'), ('స్సు', '|'), ('రు', 'U'), ('స్సు', '|'), ('రు', '|'), ('మ', '|'), ('ను', '|'), ('చుం', 'U'), ('డు', '|'), ('న', 'U'), ('య్య', '|'), ('మ', '|'), ('ద', '|'), ('నుం', 'U'), ('డు', '|'), ('శ', '|'), ('ర', '|'), ('ము', '|'), ('లు', '|'), ('మా', 'U'), ('న', '|'), ('క', '|'), ('వే', 'U'), ('య', '|'), ('గ', '|'), ('మ', '|'), ('గు', '|'), ('వ', '|'), ('నీ', 'U'), ('పై', 'U'), ('చిం', 'U'), ('త', '|'), ('మా', 'U'), ('న', '|'), ('ద', 'U'), ('య్య', '|')]",0.75,-1.0,1.0,0.875,0.375,-1.0
teytageethi,యనుచు బోధించి యీ మాటలన్ని చెప్పి | సొరిది కృష్ణుని దేవమ్మ సుందరాంగితరుణి నీవేగి యిచటికి తాడిమళ్ళ | రాజగోపాలు దేగదే రాజవదన.,vupajaathi,Taadimallaraajagopaala,"[('య', '|'), ('ను', '|'), ('చు', '|'), ('బో', 'U'), ('ధిం', 'U'), ('చి', '|'), ('యీ', 'U'), ('మా', 'U'), ('ట', '|'), ('ల', 'U'), ('న్ని', '|'), ('చె', 'U'), ('ప్పి', '|'), ('సొ', '|'), ('రి', '|'), ('ది', '|'), ('కృ', 'U'), ('ష్ణు', '|'), ('ని', '|'), ('దే', 'U'), ('వ', 'U'), ('మ్మ', '|'), ('సుం', 'U'), ('ద', '|'), ('రాం', 'U'), ('గి', '|'), ('త', '|'), ('రు', '|'), ('ణి', '|'), ('నీ', 'U'), ('వే', 'U'), ('గి', '|'), ('యి', '|'), ('చ', '|'), ('టి', '|'), ('కి', '|'), ('తా', 'U'), ('డి', '|'), ('మ', 'U'), ('ళ్ళ', '|'), ('రా', 'U'), ('జ', '|'), ('గో', 'U'), ('పా', 'U'), ('లు', '|'), ('దే', 'U'), ('గ', '|'), ('దే', 'U'), ('రా', 'U'), ('జ', '|'), ('వ', '|'), ('ద', '|'), ('న', '|')]",0.9166666666666666,-1.0,1.0,1.0,0.75,-1.0
seesamu,పద్మగర్భుని వ్రాత బరిహార మొనరింప వశమటే యెంతటివారికైనబగతుడై యా బ్రహ్మ బలవంతమున నన్ను గుత్సితునకు నొనగూర్చెనమ్మవేషధారికి నేను వెలదినై యుండగ సుదతిరో సంసారసుఖమెఱుంగమును నీవీ రీతులనన్నియు జూచిన యప్పుడే కాదని చెప్పనైతి,vupajaathi,Taadimallaraajagopaala,"[('ప', 'U'), ('ద్మ', '|'), ('గ', 'U'), ('ర్భు', '|'), ('ని', '|'), ('వ్రా', 'U'), ('త', '|'), ('బ', '|'), ('రి', '|'), ('హా', 'U'), ('ర', '|'), ('మొ', '|'), ('న', '|'), ('రిం', 'U'), ('ప', '|'), ('వ', '|'), ('శ', '|'), ('మ', '|'), ('టే', 'U'), ('యెం', 'U'), ('త', '|'), ('టి', '|'), ('వా', 'U'), ('రి', '|'), ('కై', 'U'), ('న', '|'), ('బ', '|'), ('గ', '|'), ('తు', '|'), ('డై', 'U'), ('యా', 'U'), ('బ్ర', 'U'), ('హ్మ', '|'), ('బ', '|'), ('ల', '|'), ('వం', 'U'), ('త', '|'), ('ము', '|'), ('న', '|'), ('న', 'U'), ('న్ను', '|'), ('గు', 'U'), ('త్సి', '|'), ('తు', '|'), ('న', '|'), ('కు', '|'), ('నొ', '|'), ('న', '|'), ('గూ', 'U'), ('ర్చె', '|'), ('న', 'U'), ('మ్మ', '|'), ('వే', 'U'), ('ష', '|'), ('ధా', 'U'), ('రి', '|'), ('కి', '|'), ('నే', 'U'), ('ను', '|'), ('వె', '|'), ('ల', '|'), ('ది', '|'), ('నై', 'U'), ('యుం', 'U'), ('డ', '|'), ('గ', '|'), ('సు', '|'), ('ద', '|'), ('తి', '|'), ('రో', 'U'), ('సం', 'U'), ('సా', 'U'), ('ర', '|'), ('సు', '|'), ('ఖ', '|'), ('మె', '|'), ('ఱుం', 'U'), ('గ', '|'), ('ము', '|'), ('ను', '|'), ('నీ', 'U'), ('వీ', 'U'), ('రీ', 'U'), ('తు', '|'), ('ల', '|'), ('న', 'U'), ('న్ని', '|'), ('యు', '|'), ('జూ', 'U'), ('చి', '|'), ('న', '|'), ('య', 'U'), ('ప్పు', '|'), ('డే', 'U'), ('కా', 'U'), ('ద', '|'), ('ని', '|'), ('చె', 'U'), ('ప్ప', '|'), ('నై', 'U'), ('తి', '|')]",0.9479166666666666,-1.0,1.0,0.96875,0.875,-1.0
